,RoomCount,Floor,Size(m2),Age,District,Price(TL)
6142,4,1.0,120.0,7.5,Mamak,2925000
6143,4,-3.0,150.0,3.0,Mamak,2835000
6144,4,5.0,145.0,7.5,Mamak,4032000
6145,5,10.0,240.0,7.5,Mamak,7050000
6146,4,1.0,130.0,7.5,Mamak,1798500
6147,4,1.0,110.0,13.0,Mamak,3375000
6148,4,2.0,130.0,0.0,Mamak,6375000
6149,4,0.0,105.0,13.0,Mamak,1800000
6150,4,4.0,140.0,7.5,Mamak,5698500
6151,6,3.0,280.0,4.0,Mamak,7125000
6152,4,1.0,130.0,7.5,Mamak,3450000
6153,4,3.0,125.0,0.0,Mamak,3150000
6154,4,2.0,110.0,13.0,Mamak,3450000
6155,4,-3.0,145.0,3.0,Mamak,2833500
6156,6,3.0,230.0,7.5,Mamak,6750000
6157,4,3.0,130.0,7.5,Mamak,3450000
6158,3,3.0,105.0,13.0,Mamak,2160000
6159,4,2.0,140.0,7.5,Mamak,2698500
6160,4,-1.0,140.0,7.5,Mamak,2775000
6161,4,3.0,145.0,13.0,Mamak,2475000
6162,4,3.0,110.0,13.0,Mamak,2430000
6163,4,0.0,105.0,20.0,Mamak,1920000
6164,5,3.0,245.0,18.0,Mamak,4725000
6165,4,1.0,110.0,20.0,Mamak,2580000
6167,4,1.0,110.0,20.0,Mamak,2242500
6168,5,1.0,190.0,7.5,Mamak,3360000
6169,4,3.0,125.0,13.0,Mamak,3120000
6170,4,-2.0,130.0,13.0,Mamak,2355000
6171,4,2.0,145.0,4.0,Mamak,3300000
6172,4,-1.0,110.0,7.5,Mamak,1725000
6173,4,1.0,120.0,18.0,Mamak,3000000
6174,4,1.0,135.0,1.0,Mamak,3675000
6175,5,3.0,160.0,1.0,Mamak,5250000
6176,3,1.0,90.0,7.5,Mamak,2362500
6177,4,1.0,130.0,0.0,Mamak,2805000
6178,4,-2.0,90.0,20.0,Mamak,1573500
6179,3,-2.0,105.0,13.0,Mamak,1693500
6180,3,1.0,115.0,4.0,Mamak,3000000
6181,4,3.0,110.0,20.0,Mamak,2175000
6182,4,3.0,115.0,18.0,Mamak,2235000
6183,4,3.0,120.0,13.0,Mamak,2638500
6184,3,-2.0,105.0,13.0,Mamak,1692000
6185,4,2.0,110.0,18.0,Mamak,1725000
6186,4,11.0,175.0,0.0,Mamak,7875000
6187,5,1.0,190.0,0.0,Mamak,7425000
6188,4,1.0,140.0,2.0,Mamak,3300000
6189,4,4.0,140.0,1.0,Mamak,3000000
6190,4,3.0,140.0,13.0,Mamak,2595000
6192,5,11.0,200.0,1.0,Mamak,6735000
6193,3,1.0,90.0,18.0,Mamak,2188500
6194,4,0.0,100.0,7.5,Mamak,2025000
6195,4,2.0,125.0,13.0,Mamak,2550000
6196,4,3.0,170.0,0.0,Mamak,4425000
6197,4,1.0,165.0,7.5,Mamak,5077500
6198,4,2.0,130.0,7.5,Mamak,4050000
6199,3,0.0,100.0,2.0,Mamak,2475000
6200,4,4.0,140.0,7.5,Mamak,3885000
6202,4,2.0,110.0,20.0,Mamak,2625000
6203,4,0.0,100.0,18.0,Mamak,2505000
6204,4,6.0,143.0,7.5,Mamak,4125000
6205,4,1.0,130.0,7.5,Mamak,3082500
6206,4,0.0,110.0,13.0,Mamak,3675000
6207,4,1.0,140.0,0.0,Mamak,3300000
6208,5,10.0,165.0,0.0,Mamak,4110000
6209,3,2.0,105.0,0.0,Mamak,2475000
6210,4,7.0,145.0,0.0,Mamak,4125000
6211,5,2.0,160.0,0.0,Mamak,4275000
6212,4,2.0,125.0,0.0,Mamak,2775000
6213,4,2.0,155.0,7.5,Mamak,3442500
6214,4,1.0,120.0,20.0,Mamak,2700000
6215,4,-3.0,115.0,7.5,Mamak,1920000
6216,3,22.0,105.0,4.0,Mamak,2400000
6217,4,1.0,110.0,18.0,Mamak,1950000
6218,4,11.0,141.0,4.0,Mamak,6150000
6219,4,3.0,130.0,0.0,Mamak,3517500
6220,4,0.0,105.0,20.0,Mamak,1942500
6221,4,2.0,130.0,13.0,Mamak,2685000
6222,3,6.0,95.0,7.5,Mamak,1948500
6223,4,2.0,125.0,18.0,Mamak,3000000
6224,4,-1.0,120.0,3.0,Mamak,2692500
6225,4,1.0,125.0,7.5,Mamak,1777500
6227,4,1.0,125.0,13.0,Mamak,2475000
6228,4,-1.0,105.0,18.0,Mamak,1800000
6229,4,0.0,150.0,13.0,Mamak,2550000
6230,4,-1.0,85.0,0.0,Mamak,1950000
6231,4,1.0,125.0,7.5,Mamak,2625000
6232,4,3.0,130.0,3.0,Mamak,2625000
6233,4,12.0,135.0,7.5,Mamak,4725000
6234,4,2.0,140.0,13.0,Mamak,3150000
6235,3,-3.0,87.0,20.0,Mamak,1799850
6236,4,2.0,117.0,18.0,Mamak,2548500
6237,4,7.0,140.0,4.0,Mamak,3900000
6238,4,2.0,120.0,7.5,Mamak,2925000
6239,4,1.0,135.0,4.0,Mamak,2812500
6240,4,5.0,146.0,4.0,Mamak,2940000
6241,5,12.0,210.0,4.0,Mamak,4483500
6242,4,2.0,135.0,7.5,Mamak,2488500
6243,4,-1.0,135.0,7.5,Mamak,2977500
6244,4,-2.0,135.0,7.5,Mamak,1828500
6245,4,2.0,148.0,13.0,Mamak,3375000
6246,4,8.0,155.0,0.0,Mamak,4633500
6247,4,3.0,160.0,4.0,Mamak,3352500
6248,4,-1.0,135.0,7.5,Mamak,2580000
6249,3,-1.0,100.0,7.5,Mamak,2023500
6250,4,5.0,148.0,4.0,Mamak,3898500
6251,4,4.0,135.0,2.0,Mamak,3975000
6252,4,5.0,120.0,7.5,Mamak,3450000
6253,5,0.0,100.0,20.0,Mamak,2055000
6254,4,1.0,125.0,13.0,Mamak,2017500
6255,4,3.0,140.0,13.0,Mamak,3487500
6256,3,0.0,95.0,20.0,Mamak,2025000
6257,4,4.0,145.0,3.0,Mamak,2788500
6258,4,3.0,135.0,7.5,Mamak,2692500
6259,4,3.0,130.0,7.5,Mamak,3675000
6260,4,4.0,117.0,20.0,Mamak,2625000
6261,4,1.0,130.0,0.0,Mamak,3720000
6262,4,3.0,135.0,7.5,Mamak,2625000
6263,4,-1.0,100.0,20.0,Mamak,1408500
6264,5,5.0,180.0,7.5,Mamak,3675000
6265,4,7.0,145.0,7.5,Mamak,4012500
6266,4,10.0,140.0,7.5,Mamak,5775000
6267,4,2.0,140.0,1.0,Mamak,2640000
6268,2,1.0,65.0,7.5,Mamak,973500
6269,3,11.0,85.0,7.5,Mamak,1753500
6270,4,3.0,120.0,18.0,Mamak,2565000
6271,4,2.0,115.0,20.0,Mamak,2700000
6272,3,-1.0,100.0,7.5,Mamak,1635000
6273,4,3.0,115.0,7.5,Mamak,3825000
6274,4,2.0,130.0,7.5,Mamak,3733500
6275,4,2.0,130.0,7.5,Mamak,3450000
6276,3,1.0,81.0,1.0,Mamak,2572500
6277,4,1.0,105.0,7.5,Mamak,2100000
6278,3,-1.0,105.0,4.0,Mamak,1740000
6279,4,3.0,110.0,20.0,Mamak,2025000
6280,4,1.0,130.0,7.5,Mamak,2175000
6281,4,2.0,160.0,7.5,Mamak,3088500
6282,5,1.0,155.0,7.5,Mamak,2623500
6283,4,4.0,130.0,7.5,Mamak,3525000
6284,3,-2.0,110.0,13.0,Mamak,2173500
6285,4,1.0,110.0,18.0,Mamak,2700000
6286,4,-1.0,120.0,7.5,Mamak,1935000
6287,4,0.0,100.0,13.0,Mamak,1485000
6288,4,-1.0,115.0,13.0,Mamak,2242500
6289,3,0.0,105.0,7.5,Mamak,2032500
6290,4,2.0,135.0,4.0,Mamak,3300000
6291,5,1.0,161.0,0.0,Mamak,5250000
6293,4,-3.0,115.0,7.5,Mamak,2025000
6294,3,8.0,95.0,4.0,Mamak,2475000
6295,4,3.0,120.0,18.0,Mamak,3000000
6296,4,1.0,140.0,13.0,Mamak,5325000
6297,4,4.0,120.0,18.0,Mamak,2175000
6298,4,1.0,130.0,13.0,Mamak,2775000
6299,4,0.0,110.0,13.0,Mamak,1798500
6300,4,1.0,110.0,13.0,Mamak,1948500
6301,4,11.0,160.0,7.5,Mamak,5475000
6302,4,1.0,165.0,13.0,Mamak,2362500
6304,4,0.0,130.0,1.0,Mamak,2175000
6305,4,1.0,140.0,7.5,Mamak,2473500
6306,4,3.0,135.0,7.5,Mamak,2512500
6307,4,4.0,148.0,4.0,Mamak,5242500
6308,4,2.0,140.0,7.5,Mamak,2295000
6309,4,2.0,138.0,13.0,Mamak,3285000
6310,4,1.0,120.0,18.0,Mamak,1873500
6311,4,2.0,130.0,7.5,Mamak,3358500
6312,4,3.0,160.0,13.0,Mamak,3720000
6313,3,-1.0,95.0,7.5,Mamak,1723500
6314,4,3.0,150.0,7.5,Mamak,3075000
6315,3,-1.0,100.0,18.0,Mamak,1648500
6316,4,10.0,145.0,2.0,Mamak,5625000
6317,4,3.0,135.0,7.5,Mamak,3735000
6318,4,6.0,135.0,0.0,Mamak,4800000
6319,4,-2.0,130.0,7.5,Mamak,2152500
6320,4,4.0,147.0,1.0,Mamak,5625000
6321,4,1.0,135.0,13.0,Mamak,2548500
6323,4,1.0,135.0,13.0,Mamak,2923500
6325,4,2.0,145.0,7.5,Mamak,2698500
6326,4,-1.0,135.0,1.0,Mamak,2481000
6327,4,3.0,148.0,4.0,Mamak,2788500
6328,4,11.0,158.0,7.5,Mamak,4648500
6329,4,1.0,138.0,7.5,Mamak,2295000
6330,4,14.0,150.0,7.5,Mamak,4642500
6331,4,4.0,165.0,1.0,Mamak,6225000
6332,3,3.0,125.0,20.0,Mamak,2587500
6333,4,3.0,107.0,20.0,Mamak,2250000
6334,4,1.0,100.0,20.0,Mamak,2445000
6335,4,4.0,100.0,20.0,Mamak,2325000
6336,4,2.0,105.0,20.0,Mamak,3000000
6337,3,5.0,90.0,13.0,Mamak,2325000
6338,4,4.0,185.0,13.0,Mamak,5625000
6339,4,-1.0,125.0,7.5,Mamak,1926000
6340,5,-1.0,145.0,7.5,Mamak,3540000
6341,3,1.0,100.0,0.0,Mamak,4275000
6342,5,3.0,150.0,13.0,Mamak,3750000
6343,4,1.0,100.0,20.0,Mamak,2212500
6344,4,1.0,155.0,4.0,Mamak,4459500
6345,4,1.0,110.0,20.0,Mamak,1800000
6346,3,-1.0,110.0,20.0,Mamak,1498500
6347,4,2.0,135.0,7.5,Mamak,2685000
6348,3,-1.0,110.0,13.0,Mamak,1873500
6349,4,2.0,140.0,18.0,Mamak,2370000
6350,4,2.0,130.0,7.5,Mamak,3150000
6351,5,11.0,235.0,7.5,Mamak,5385000
6352,4,3.0,135.0,7.5,Mamak,2842500
6354,4,3.0,130.0,13.0,Mamak,2475000
6355,4,3.0,120.0,13.0,Mamak,2370000
6356,5,0.0,175.0,7.5,Mamak,1875000
6357,4,3.0,120.0,20.0,Mamak,1942500
6358,3,0.0,85.0,7.5,Mamak,1575000
6359,4,3.0,140.0,13.0,Mamak,3585000
6360,4,10.0,140.0,7.5,Mamak,4499999
6361,4,1.0,120.0,13.0,Mamak,1843500
6362,4,5.0,130.0,2.0,Mamak,3360000
6363,4,2.0,135.0,7.5,Mamak,2548500
6364,4,5.0,150.0,7.5,Mamak,4342500
6365,4,3.0,135.0,1.0,Mamak,2698500
6366,4,4.0,135.0,13.0,Mamak,2925000
6367,2,1.0,60.0,7.5,Mamak,1048500
6368,4,1.0,135.0,7.5,Mamak,4048500
6369,4,8.0,145.0,7.5,Mamak,4042500
6370,4,0.0,130.0,7.5,Mamak,2430000
6371,5,12.0,200.0,7.5,Mamak,4483500
6372,4,-1.0,120.0,13.0,Mamak,1648500
6373,4,2.0,135.0,7.5,Mamak,2670000
6375,4,7.0,135.0,7.5,Mamak,3315000
6376,4,7.0,135.0,7.5,Mamak,3450000
6377,5,4.0,150.0,7.5,Mamak,4275000
6378,3,-2.0,105.0,7.5,Mamak,2085000
6379,4,2.0,135.0,13.0,Mamak,3000000
6380,4,1.0,135.0,13.0,Mamak,2250000
6381,5,11.0,220.0,1.0,Mamak,5398500
6382,4,3.0,125.0,7.5,Mamak,2175000
6383,4,0.0,105.0,7.5,Mamak,2070000
6384,4,2.0,110.0,20.0,Mamak,2985000
6385,6,4.0,200.0,18.0,Mamak,3675000
6386,4,1.0,130.0,13.0,Mamak,2805000
6387,3,-1.0,90.0,7.5,Mamak,2248500
6388,4,1.0,140.0,0.0,Mamak,3375000
6389,4,3.0,115.0,20.0,Mamak,2010000
6390,4,3.0,115.0,20.0,Mamak,2317500
6391,3,-1.0,100.0,18.0,Mamak,1798500
6392,4,1.0,140.0,3.0,Mamak,2833500
6393,4,1.0,105.0,13.0,Mamak,1980000
6394,3,0.0,100.0,20.0,Mamak,1402500
6395,2,1.0,80.0,13.0,Mamak,1438500
6396,4,3.0,110.0,13.0,Mamak,2625000
6397,4,3.0,125.0,7.5,Mamak,2542500
6398,4,0.0,100.0,7.5,Mamak,2175000
6399,5,10.0,190.0,7.5,Mamak,7423500
6400,4,3.0,180.0,7.5,Mamak,4875000
6401,4,2.0,130.0,7.5,Mamak,2812500
6402,6,1.0,170.0,7.5,Mamak,2670000
6403,4,4.0,150.0,7.5,Mamak,5985000
6404,4,1.0,150.0,13.0,Mamak,4125000
6405,4,12.0,140.0,1.0,Mamak,5250000
6406,4,1.0,150.0,7.5,Mamak,3367500
6407,4,1.0,145.0,7.5,Mamak,3225000
6408,4,-2.0,150.0,7.5,Mamak,2685000
6409,4,7.0,145.0,7.5,Mamak,4425000
6410,4,1.0,135.0,7.5,Mamak,2835000
6411,8,12.0,310.0,2.0,Mamak,6135000
6412,4,1.0,150.0,18.0,Mamak,2670000
6413,4,3.0,135.0,7.5,Mamak,3022500
6414,4,0.0,110.0,20.0,Mamak,2250000
6415,5,1.0,175.0,7.5,Mamak,2550000
6416,4,4.0,155.0,0.0,Mamak,3945000
6417,4,2.0,135.0,7.5,Mamak,2842500
6419,7,3.0,275.0,4.0,Mamak,5685000
6421,5,1.0,165.0,0.0,Mamak,3450000
6422,4,2.0,135.0,4.0,Mamak,2415000
6423,4,2.0,135.0,7.5,Mamak,5250000
6425,2,-1.0,55.0,7.5,Mamak,898500
6426,5,3.0,245.0,7.5,Mamak,4305000
6427,4,1.0,130.0,7.5,Mamak,2962500
6428,4,3.0,140.0,7.5,Mamak,3223500
6429,6,1.0,190.0,7.5,Mamak,2550000
6430,4,4.0,230.0,13.0,Mamak,3675000
6431,4,2.0,115.0,20.0,Mamak,2250000
6432,4,2.0,125.0,13.0,Mamak,2430000
6433,4,3.0,130.0,13.0,Mamak,3450000
6434,4,1.0,115.0,18.0,Mamak,3112500
6435,4,2.0,125.0,20.0,Mamak,3112500
6436,3,-1.0,95.0,13.0,Mamak,2190000
6437,3,-2.0,100.0,13.0,Mamak,1477500
6438,4,3.0,170.0,13.0,Mamak,3045000
6439,4,1.0,125.0,20.0,Mamak,3150000
6440,4,1.0,145.0,7.5,Mamak,3592500
6441,4,-1.0,110.0,18.0,Mamak,1942500
6442,4,10.0,140.0,1.0,Mamak,5700000
6443,4,-2.0,105.0,13.0,Mamak,1791000
6444,4,1.0,120.0,20.0,Mamak,1500000
6445,4,2.0,125.0,13.0,Mamak,2625000
6446,4,1.0,120.0,7.5,Mamak,2100000
6447,5,3.0,240.0,13.0,Mamak,4350000
6448,4,3.0,130.0,7.5,Mamak,2025000
6449,4,4.0,160.0,4.0,Mamak,3750000
6450,4,3.0,140.0,7.5,Mamak,2173499
6452,3,2.0,105.0,4.0,Mamak,2287500
6454,6,3.0,200.0,7.5,Mamak,3720000
6455,4,1.0,120.0,7.5,Mamak,2902500
6456,4,1.0,110.0,7.5,Mamak,2100000
6457,4,2.0,120.0,13.0,Mamak,3225000
6458,4,3.0,125.0,18.0,Mamak,3750000
6459,4,-2.0,130.0,4.0,Mamak,2548500
6460,4,2.0,140.0,7.5,Mamak,3525000
6461,4,1.0,120.0,18.0,Mamak,1723500
6462,4,3.0,160.0,7.5,Mamak,3742500
6463,4,6.0,145.0,3.0,Mamak,3733500
6464,3,-2.0,96.0,7.5,Mamak,2638500
6465,4,9.0,140.0,1.0,Mamak,3883500
6466,4,2.0,140.0,7.5,Mamak,2842500
6467,4,1.0,135.0,7.5,Mamak,2400000
6468,4,4.0,130.0,7.5,Mamak,2992500
6469,4,3.0,135.0,7.5,Mamak,3375000
6470,4,-1.0,100.0,13.0,Mamak,1875000
6472,4,3.0,150.0,7.5,Mamak,4425000
6473,4,-3.0,135.0,18.0,Mamak,2250000
6474,4,-2.0,120.0,18.0,Mamak,1725000
6475,6,3.0,180.0,18.0,Mamak,3375000
6476,4,3.0,100.0,13.0,Mamak,1912500
6477,4,1.0,160.0,0.0,Mamak,3562500
6478,4,1.0,170.0,1.0,Mamak,3112500
6479,4,3.0,120.0,7.5,Mamak,3298500
6480,4,1.0,130.0,7.5,Mamak,2850000
6481,3,2.0,100.0,20.0,Mamak,2287500
6482,4,-1.0,125.0,7.5,Mamak,2100000
6483,4,-3.0,140.0,4.0,Mamak,2818500
6484,4,-1.0,110.0,7.5,Mamak,2340000
6485,4,4.0,130.0,4.0,Mamak,4500000
6486,2,1.0,85.0,7.5,Mamak,1117500
6487,6,3.0,350.0,7.5,Mamak,4462500
6488,4,-1.0,158.0,0.0,Mamak,3373500
6489,3,3.0,120.0,20.0,Mamak,2587500
6490,4,1.0,110.0,20.0,Mamak,2625000
6491,4,1.0,125.0,0.0,Mamak,3225000
6492,4,7.0,150.0,7.5,Mamak,5250000
6493,4,1.0,150.0,7.5,Mamak,2668500
6494,4,-2.0,130.0,13.0,Mamak,1791000
6495,4,3.0,115.0,20.0,Mamak,2775000
6496,4,2.0,120.0,20.0,Mamak,2250000
6497,3,2.0,110.0,20.0,Mamak,2220000
6499,3,-2.0,90.0,1.0,Mamak,2430000
6500,4,2.0,120.0,7.5,Mamak,2685000
6501,4,-1.0,135.0,7.5,Mamak,2025000
6502,4,-1.0,130.0,7.5,Mamak,2097000
6503,4,4.0,140.0,7.5,Mamak,2692500
6504,5,3.0,145.0,2.0,Mamak,5775000
6505,4,2.0,130.0,7.5,Mamak,2614500
6506,4,1.0,115.0,13.0,Mamak,2347500
6509,4,1.0,125.0,4.0,Mamak,2625000
6510,3,-3.0,115.0,4.0,Mamak,1575000
6511,4,11.0,150.0,7.5,Mamak,4125000
6513,4,2.0,110.0,13.0,Mamak,1972500
6514,4,2.0,125.0,4.0,Mamak,2925000
6515,4,4.0,120.0,13.0,Mamak,1905000
6516,3,3.0,130.0,4.0,Mamak,2850000
6517,5,3.0,200.0,4.0,Mamak,3750000
6518,3,1.0,90.0,7.5,Mamak,1380000
6519,4,16.0,175.0,0.0,Mamak,4499999
6520,4,-1.0,115.0,0.0,Mamak,2250000
6521,4,5.0,160.0,0.0,Mamak,3450000
6522,3,1.0,200.0,13.0,Mamak,1312500
6523,3,1.0,100.0,7.5,Mamak,1619999
6524,4,1.0,135.0,4.0,Mamak,2250000
6525,4,7.0,155.0,0.0,Mamak,3900000
6526,4,1.0,120.0,4.0,Mamak,2475000
6527,4,1.0,135.0,7.5,Mamak,1949999
6528,5,3.0,230.0,7.5,Mamak,2962500
6529,4,1.0,120.0,7.5,Mamak,1979999
6530,4,2.0,120.0,4.0,Mamak,2400000
6531,3,1.0,110.0,4.0,Mamak,1874999
6532,4,3.0,135.0,7.5,Mamak,2668499
6533,4,1.0,120.0,0.0,Mamak,1942500
6534,3,2.0,110.0,7.5,Mamak,2085000
6535,4,6.0,140.0,7.5,Mamak,5925000
6536,4,3.0,130.0,7.5,Mamak,3448500
6537,4,3.0,120.0,13.0,Mamak,2550000
6538,4,3.0,110.0,7.5,Mamak,2775000
6540,4,1.0,110.0,13.0,Mamak,2340000
6541,4,1.0,110.0,13.0,Mamak,2233500
6543,4,3.0,145.0,4.0,Mamak,2788500
6545,4,3.0,130.0,20.0,Mamak,2205000
6547,4,3.0,130.0,13.0,Mamak,2697000
6549,4,9.0,120.0,4.0,Mamak,4500000
6550,3,0.0,105.0,18.0,Mamak,1950000
6551,3,1.0,100.0,4.0,Mamak,3375000
6552,4,1.0,135.0,13.0,Mamak,2152500
6553,6,5.0,225.0,7.5,Mamak,3787500
6554,4,3.0,120.0,7.5,Mamak,2625000
6555,4,2.0,115.0,7.5,Mamak,2512500
6556,4,-2.0,160.0,13.0,Mamak,1987500
6557,3,-1.0,95.0,18.0,Mamak,1380000
6558,4,2.0,115.0,20.0,Mamak,2692500
6559,5,4.0,160.0,18.0,Mamak,4200000
6560,3,1.0,100.0,13.0,Mamak,1950000
6561,4,2.0,138.0,13.0,Mamak,2100000
6562,4,2.0,135.0,13.0,Mamak,3525000
6563,4,1.0,120.0,7.5,Mamak,3525000
6564,4,3.0,110.0,13.0,Mamak,3300000
6565,4,1.0,170.0,7.5,Mamak,4200000
6566,3,-1.0,95.0,13.0,Mamak,2220000
6567,4,2.0,110.0,0.0,Mamak,2775000
6568,4,1.0,120.0,20.0,Mamak,2047500
6569,4,0.0,110.0,7.5,Mamak,3870000
6570,4,1.0,110.0,7.5,Mamak,1590000
6571,4,3.0,130.0,13.0,Mamak,2587500
6572,4,2.0,140.0,0.0,Mamak,3675000
6573,4,14.0,127.0,7.5,Mamak,3675000
6574,5,12.0,190.0,0.0,Mamak,6375000
6575,5,3.0,170.0,20.0,Mamak,3750000
6576,4,0.0,100.0,18.0,Mamak,2175000
6577,5,3.0,160.0,18.0,Mamak,4125000
6578,4,4.0,140.0,18.0,Mamak,3855000
6579,4,4.0,145.0,0.0,Mamak,5625000
6580,4,3.0,145.0,0.0,Mamak,5617500
6581,6,3.0,230.0,13.0,Mamak,5400000
6582,5,4.0,270.0,13.0,Mamak,3750000
6583,3,3.0,110.0,13.0,Mamak,2475000
6584,4,1.0,135.0,7.5,Mamak,2625000
6585,4,1.0,120.0,18.0,Mamak,2805000
6586,4,4.0,112.0,20.0,Mamak,2473500
6587,4,13.0,140.0,7.5,Mamak,4350000
6588,4,1.0,135.0,0.0,Mamak,2475000
6589,3,-2.0,115.0,13.0,Mamak,1423500
6590,6,3.0,230.0,7.5,Mamak,4048500
6591,2,1.0,60.0,7.5,Mamak,988500
6592,4,3.0,120.0,7.5,Mamak,2518500
6593,4,5.0,150.0,7.5,Mamak,4047000
6594,4,3.0,180.0,7.5,Mamak,3150000
6595,4,8.0,155.0,4.0,Mamak,4573500
6596,4,3.0,140.0,7.5,Mamak,2790000
6597,4,2.0,115.0,20.0,Mamak,2602500
6598,3,1.0,85.0,20.0,Mamak,1800000
6599,5,3.0,160.0,13.0,Mamak,6000000
6601,4,3.0,100.0,7.5,Mamak,2817000
6602,4,3.0,120.0,13.0,Mamak,2850000
6603,4,0.0,100.0,20.0,Mamak,2025000
6604,4,-2.0,135.0,13.0,Mamak,1695000
6605,5,3.0,160.0,7.5,Mamak,3285000
6606,3,2.0,90.0,13.0,Mamak,2550000
6609,6,8.0,200.0,0.0,Mamak,6750000
6610,4,0.0,100.0,7.5,Mamak,2232000
6611,4,2.0,121.0,13.0,Mamak,2337000
6612,3,1.0,80.0,20.0,Mamak,1792500
6613,3,1.0,85.0,7.5,Mamak,2152500
6614,4,-1.0,130.0,7.5,Mamak,1950000
6615,4,3.0,130.0,18.0,Mamak,2175000
6616,3,2.0,110.0,18.0,Mamak,2347500
6617,4,8.0,160.0,7.5,Mamak,6525000
6618,4,1.0,125.0,0.0,Mamak,3720000
6619,4,6.0,150.0,7.5,Mamak,4500000
6620,4,2.0,130.0,13.0,Mamak,2925000
6621,4,1.0,110.0,7.5,Mamak,2430000
6622,4,1.0,135.0,7.5,Mamak,3000000
6623,4,1.0,117.0,2.0,Mamak,2955870
6624,4,-3.0,130.0,7.5,Mamak,2160000
6625,4,7.0,145.0,7.5,Mamak,3298500
6626,4,8.0,155.0,4.0,Mamak,4575000
6627,4,13.0,170.0,4.0,Mamak,4800000
6628,4,2.0,115.0,7.5,Mamak,2595000
6629,4,1.0,165.0,7.5,Mamak,0
6630,5,5.0,260.0,7.5,Mamak,5250000
6631,4,-1.0,118.0,7.5,Mamak,3345000
6632,4,6.0,150.0,4.0,Mamak,5985000
6634,4,1.0,120.0,4.0,Mamak,1948500
6635,4,3.0,120.0,13.0,Mamak,2137500
6636,4,1.0,125.0,0.0,Mamak,4095000
6637,3,1.0,90.0,0.0,Mamak,3150000
6638,4,3.0,138.0,2.0,Mamak,5698500
6639,4,3.0,135.0,13.0,Mamak,2692500
6640,4,5.0,150.0,7.5,Mamak,4048500
6641,4,2.0,140.0,7.5,Mamak,2488500
6642,4,5.0,165.0,7.5,Mamak,4650000
6643,4,2.0,135.0,7.5,Mamak,3585000
6644,4,-1.0,115.0,13.0,Mamak,1198500
6645,4,0.0,120.0,13.0,Mamak,1747500
6646,4,8.0,145.0,7.5,Mamak,5248500
6647,4,-1.0,115.0,18.0,Mamak,1873500
6648,4,1.0,115.0,7.5,Mamak,2625000
6649,4,-1.0,120.0,7.5,Mamak,2098500
6650,2,1.0,70.0,7.5,Mamak,1012500
6651,5,3.0,200.0,13.0,Mamak,2398500
6652,3,7.0,100.0,7.5,Mamak,2025000
6653,4,3.0,140.0,7.5,Mamak,2623500
6654,4,2.0,140.0,13.0,Mamak,3373500
6655,4,6.0,158.0,4.0,Mamak,7702500
6656,4,2.0,145.0,4.0,Mamak,2698500
6657,3,3.0,105.0,7.5,Mamak,2173500
6659,4,1.0,115.0,13.0,Mamak,2400000
6660,4,1.0,135.0,7.5,Mamak,2250000
6661,4,0.0,110.0,18.0,Mamak,2700000
6662,4,3.0,125.0,13.0,Mamak,2512500
6663,4,2.0,125.0,7.5,Mamak,3900000
6664,4,9.0,130.0,0.0,Mamak,5175000
6665,4,0.0,130.0,4.0,Mamak,2188500
6666,5,7.0,240.0,13.0,Mamak,5100000
6667,4,9.0,150.0,2.0,Mamak,5625000
6668,4,3.0,172.0,7.5,Mamak,4650000
6669,3,-3.0,85.0,18.0,Mamak,1335000
6670,4,6.0,125.0,7.5,Mamak,3285000
6671,3,1.0,110.0,7.5,Mamak,2430000
6672,4,4.0,145.0,7.5,Mamak,3883500
6673,4,2.0,140.0,7.5,Mamak,2775000
6674,4,-1.0,130.0,7.5,Mamak,2152500
6675,3,1.0,85.0,7.5,Mamak,1380000
6676,4,2.0,110.0,7.5,Mamak,3825000
6677,4,-2.0,145.0,7.5,Mamak,2548500
6678,4,3.0,120.0,13.0,Mamak,2895000
6679,5,7.0,320.0,7.5,Mamak,7500000
6680,4,1.0,125.0,18.0,Mamak,2190000
6681,4,6.0,150.0,3.0,Mamak,4650000
6682,4,1.0,115.0,7.5,Mamak,2550000
6683,4,1.0,110.0,7.5,Mamak,2325000
6684,4,-2.0,125.0,13.0,Mamak,2670000
6685,5,15.0,175.0,0.0,Mamak,6285000
6686,4,2.0,100.0,20.0,Mamak,2475000
6687,4,1.0,115.0,20.0,Mamak,2122500
6688,4,2.0,140.0,7.5,Mamak,3133500
6689,2,1.0,65.0,13.0,Mamak,1087500
6690,4,1.0,115.0,20.0,Mamak,1888500
6691,4,4.0,132.0,7.5,Mamak,3832500
6692,4,3.0,130.0,13.0,Mamak,2580000
6693,4,1.0,120.0,7.5,Mamak,3000000
6694,4,3.0,130.0,7.5,Mamak,3150000
6696,4,-1.0,95.0,13.0,Mamak,2175000
6697,3,1.0,90.0,0.0,Mamak,2473500
6698,5,1.0,170.0,2.0,Mamak,4335000
6699,5,5.0,200.0,7.5,Mamak,4680000
6700,4,0.0,115.0,18.0,Mamak,2325000
6701,5,10.0,250.0,4.0,Mamak,7725000
6703,5,3.0,200.0,4.0,Mamak,3675000
6704,4,3.0,120.0,4.0,Mamak,4125000
6705,4,-1.0,140.0,4.0,Mamak,2143500
6707,4,1.0,135.0,1.0,Mamak,3825000
6708,4,1.0,140.0,7.5,Mamak,3675000
