RoomCount,Floor,Size(m2),Age,District,Price(TL)
4,1.0,130.0,13.0,Keçiören,3973500
4,3.0,125.0,20.0,Keçiören,3750000
3,-2.0,100.0,13.0,Keçiören,2025000
4,-1.0,110.0,20.0,Keçiören,2175000
5,8.0,200.0,0.0,Keçiören,6600000
5,13.0,250.0,3.0,Keçiören,7950000
4,-1.0,135.0,7.5,Keçiören,2683500
3,1.0,100.0,20.0,Keçiören,2038500
4,4.0,145.0,4.0,Keçiören,5700000
4,-1.0,125.0,13.0,Keçiören,2023500
4,1.0,120.0,20.0,Keçiören,2242500
7,3.0,300.0,13.0,Keçiören,5850000
4,2.0,130.0,13.0,Keçiören,3247500
4,4.0,140.0,13.0,Kızılcahamam,2325000
4,3.0,130.0,4.0,Mamak,2625000
4,9.0,200.0,4.0,Mamak,3375000
4,4.0,130.0,7.5,Mamak,2670000
4,1.0,130.0,7.5,Mamak,3412500
4,3.0,135.0,0.0,Mamak,4050000
4,2.0,135.0,0.0,Mamak,4050000
3,-1.0,100.0,7.5,Mamak,2175000
4,-1.0,120.0,18.0,Mamak,1980000
4,1.0,120.0,0.0,Mamak,3600000
4,1.0,125.0,0.0,Mamak,3600000
3,0.0,100.0,0.0,Mamak,3150000
4,-1.0,136.0,0.0,Mamak,3150000
4,1.0,135.0,0.0,Mamak,3112500
4,6.0,145.0,4.0,Mamak,4275000
3,0.0,110.0,3.0,Mamak,2400000
4,11.0,145.0,0.0,Mamak,3885000
4,4.0,155.0,7.5,Mamak,4950000
4,-1.0,130.0,13.0,Mamak,2400000
4,1.0,135.0,0.0,Mamak,2925000
3,-1.0,100.0,13.0,Mamak,1395000
4,-1.0,145.0,0.0,Mamak,2775000
4,8.0,158.0,7.5,Mamak,4573500
4,1.0,115.0,4.0,Mamak,2625000
4,1.0,95.0,7.5,Mamak,1650000
5,5.0,170.0,7.5,Mamak,3300000
4,3.0,125.0,7.5,Mamak,2623500
5,4.0,145.0,0.0,Mamak,2917500
3,-1.0,75.0,13.0,Mamak,1222500
3,-2.0,85.0,18.0,Mamak,1425000
8,5.0,270.0,3.0,Mamak,4800000
4,1.0,155.0,7.5,Mamak,5235000
5,3.0,190.0,13.0,Mamak,3225000
4,-1.0,135.0,0.0,Mamak,2535000
3,-1.0,105.0,4.0,Mamak,1725000
4,1.0,120.0,1.0,Mamak,1800000
3,2.0,115.0,0.0,Mamak,2362500
5,2.0,140.0,0.0,Mamak,3900000
4,2.0,140.0,1.0,Mamak,3562500
4,1.0,115.0,7.5,Mamak,3900000
4,2.0,130.0,3.0,Mamak,2850000
6,2.0,140.0,0.0,Mamak,4650000
5,3.0,200.0,7.5,Mamak,4200000
3,0.0,95.0,20.0,Mamak,1725000
4,2.0,130.0,7.5,Mamak,2925000
4,1.0,135.0,7.5,Mamak,2338500
4,-2.0,127.0,3.0,Mamak,3097500
4,-2.0,117.0,2.0,Mamak,3075000
4,10.0,127.0,2.0,Mamak,3855000
4,2.0,135.0,7.5,Mamak,2160000
4,3.0,130.0,18.0,Mamak,2743500
7,3.0,250.0,7.5,Mamak,7320000
7,3.0,250.0,7.5,Mamak,3825000
3,-2.0,120.0,13.0,Mamak,1887000
4,1.0,130.0,4.0,Mamak,2812500
4,1.0,135.0,13.0,Mamak,3000000
4,2.0,135.0,13.0,Mamak,2698500
4,3.0,140.0,18.0,Mamak,2475000
4,1.0,125.0,13.0,Mamak,2400000
4,5.0,130.0,18.0,Mamak,3675000
4,2.0,125.0,18.0,Mamak,2362500
4,1.0,140.0,7.5,Mamak,2848500
4,2.0,120.0,13.0,Mamak,2775000
4,1.0,130.0,13.0,Mamak,2040000
4,1.0,115.0,7.5,Mamak,2398500
4,2.0,120.0,18.0,Mamak,2400000
3,1.0,100.0,13.0,Mamak,1942500
4,1.0,170.0,7.5,Mamak,7035000
4,1.0,123.0,18.0,Mamak,2398500
3,-2.0,110.0,7.5,Mamak,1275000
4,16.0,140.0,7.5,Mamak,3727500
7,13.0,400.0,0.0,Mamak,7125000
4,1.0,120.0,7.5,Mamak,2355000
4,3.0,170.0,0.0,Mamak,4575000
5,13.0,300.0,0.0,Mamak,6150000
4,9.0,145.0,4.0,Mamak,4648500
4,12.0,135.0,4.0,Mamak,4725000
4,1.0,140.0,7.5,Mamak,3750000
4,2.0,120.0,20.0,Mamak,2587500
4,3.0,135.0,20.0,Mamak,2580000
4,3.0,120.0,13.0,Mamak,3450000
4,5.0,128.0,7.5,Mamak,2595000
4,3.0,140.0,7.5,Mamak,3028500
4,2.0,135.0,13.0,Mamak,2925000
4,1.0,170.0,0.0,Mamak,6900000
4,2.0,125.0,13.0,Mamak,2512500
4,2.0,120.0,18.0,Mamak,2962500
4,4.0,145.0,0.0,Mamak,4425000
4,-2.0,100.0,18.0,Mamak,1995000
4,3.0,110.0,13.0,Mamak,3150000
3,0.0,85.0,20.0,Mamak,1905000
4,3.0,135.0,0.0,Mamak,3915000
4,1.0,130.0,20.0,Mamak,1725000
4,-1.0,140.0,0.0,Mamak,2805000
4,2.0,120.0,7.5,Mamak,3300000
7,3.0,250.0,18.0,Mamak,5055000
3,2.0,105.0,13.0,Mamak,1327500
3,-1.0,100.0,13.0,Mamak,1875000
4,1.0,125.0,7.5,Mamak,3555000
4,2.0,110.0,18.0,Mamak,3148500
3,-2.0,125.0,7.5,Mamak,2392500
3,1.0,125.0,7.5,Mamak,3975000
4,2.0,120.0,18.0,Mamak,2670000
4,3.0,130.0,13.0,Mamak,2458500
4,1.0,140.0,7.5,Mamak,4125000
4,3.0,160.0,4.0,Mamak,3120000
3,0.0,80.0,13.0,Mamak,1680000
5,3.0,200.0,7.5,Mamak,4275000
4,3.0,145.0,7.5,Mamak,2625000
5,21.0,165.0,0.0,Mamak,8805000
3,-1.0,100.0,4.0,Mamak,1740000
4,3.0,145.0,7.5,Mamak,2743500
5,12.0,200.0,4.0,Mamak,4087500
4,3.0,120.0,13.0,Mamak,3750000
4,5.0,145.0,7.5,Mamak,4033500
3,1.0,95.0,18.0,Mamak,1911000
4,6.0,170.0,7.5,Mamak,4425000
4,1.0,115.0,18.0,Mamak,2100000
4,1.0,140.0,7.5,Mamak,3825000
4,2.0,125.0,18.0,Mamak,2248500
4,0.0,100.0,13.0,Mamak,2188500
4,1.0,100.0,13.0,Mamak,1867500
4,2.0,115.0,18.0,Mamak,3375000
4,1.0,110.0,13.0,Mamak,3225000
4,3.0,120.0,20.0,Mamak,2592000
2,1.0,90.0,7.5,Mamak,1125000
4,3.0,110.0,13.0,Mamak,2850000
4,9.0,145.0,7.5,Mamak,4648500
5,4.0,180.0,13.0,Mamak,3900000
4,-1.0,145.0,4.0,Mamak,2547000
4,3.0,130.0,18.0,Mamak,2475000
4,2.0,105.0,20.0,Mamak,2250000
4,3.0,115.0,18.0,Mamak,2700000
4,1.0,105.0,13.0,Mamak,1950000
4,1.0,125.0,7.5,Mamak,3450000
4,2.0,100.0,13.0,Mamak,2250000
5,4.0,180.0,7.5,Mamak,4125000
4,3.0,110.0,18.0,Mamak,2212500
4,0.0,117.0,2.0,Mamak,2625000
5,3.0,230.0,7.5,Mamak,2970000
2,4.0,65.0,13.0,Mamak,1260000
4,14.0,160.0,0.0,Mamak,3898500
4,1.0,135.0,13.0,Mamak,1980000
3,1.0,110.0,7.5,Mamak,1942500
4,3.0,130.0,4.0,Mamak,2670000
4,10.0,165.0,0.0,Mamak,4275000
2,20.0,56.0,0.0,Mamak,3449999
4,3.0,120.0,18.0,Mamak,2068500
5,5.0,260.0,7.5,Mamak,4800000
4,12.0,125.0,7.5,Mamak,3735000
4,1.0,125.0,7.5,Mamak,3037500
2,20.0,55.0,0.0,Mamak,3449999
4,6.0,170.0,2.0,Mamak,5998500
4,0.0,105.0,13.0,Mamak,3900000
4,7.0,150.0,0.0,Mamak,4500000
4,-1.0,130.0,7.5,Mamak,2250000
4,2.0,145.0,7.5,Mamak,2532000
4,-2.0,115.0,7.5,Mamak,2085000
3,0.0,105.0,3.0,Mamak,2175000
4,7.0,145.0,7.5,Mamak,6300000
7,3.0,350.0,7.5,Mamak,4275000
4,1.0,135.0,13.0,Mamak,3450000
3,1.0,115.0,2.0,Mamak,2400000
8,3.0,300.0,13.0,Mamak,4500000
7,3.0,280.0,18.0,Mamak,4125000
4,1.0,120.0,18.0,Mamak,3150000
5,1.0,255.0,0.0,Mamak,8250000
5,3.0,225.0,0.0,Mamak,7275000
3,1.0,60.0,20.0,Mamak,1125000
4,1.0,125.0,7.5,Mamak,2550000
4,1.0,130.0,13.0,Mamak,3000000
2,2.0,55.0,7.5,Mamak,967500
4,2.0,130.0,7.5,Mamak,2767500
4,2.0,120.0,7.5,Mamak,2347500
4,-3.0,116.0,4.0,Mamak,2070000
4,2.0,115.0,18.0,Mamak,3075000
4,2.0,105.0,18.0,Mamak,3000000
3,-1.0,105.0,7.5,Mamak,2098500
5,-1.0,160.0,4.0,Mamak,2475000
4,1.0,90.0,18.0,Mamak,1875000
4,0.0,140.0,7.5,Mamak,3075000
3,-2.0,90.0,7.5,Mamak,2385000
4,5.0,135.0,13.0,Mamak,5400000
4,1.0,125.0,7.5,Mamak,2925000
4,2.0,130.0,0.0,Mamak,3945000
4,3.0,130.0,18.0,Mamak,2625000
4,-1.0,100.0,18.0,Mamak,2325000
4,1.0,140.0,7.5,Mamak,3898500
3,1.0,90.0,18.0,Mamak,2550000
4,3.0,130.0,18.0,Mamak,3150000
4,1.0,90.0,18.0,Mamak,2100000
3,0.0,90.0,13.0,Mamak,1942500
8,8.0,300.0,7.5,Mamak,8250000
4,3.0,120.0,7.5,Mamak,2505000
4,0.0,90.0,13.0,Mamak,1950000
4,-2.0,110.0,7.5,Mamak,1650000
4,1.0,135.0,4.0,Mamak,2428500
4,2.0,150.0,4.0,Mamak,2550000
3,1.0,105.0,7.5,Mamak,1912500
4,2.0,125.0,0.0,Mamak,2812500
5,3.0,200.0,13.0,Mamak,4125000
4,1.0,130.0,0.0,Mamak,2835000
5,4.0,185.0,4.0,Mamak,3583500
4,3.0,145.0,0.0,Mamak,3375000
4,1.0,120.0,7.5,Mamak,2025000
4,11.0,145.0,4.0,Mamak,3900000
4,3.0,140.0,7.5,Mamak,4950000
4,1.0,130.0,13.0,Mamak,3135000
4,0.0,127.0,7.5,Mamak,2685000
3,3.0,105.0,18.0,Mamak,1920000
7,3.0,180.0,18.0,Mamak,3375000
4,1.0,120.0,18.0,Mamak,2850000
3,-3.0,95.0,18.0,Mamak,1875000
3,1.0,85.0,20.0,Mamak,1905000
4,1.0,120.0,20.0,Mamak,2970000
4,3.0,130.0,18.0,Mamak,2325000
2,3.0,55.0,13.0,Mamak,1072500
3,1.0,90.0,7.5,Mamak,1950000
6,4.0,280.0,7.5,Mamak,3900000
4,2.0,110.0,13.0,Mamak,1912500
4,-1.0,100.0,20.0,Mamak,1650000
4,3.0,130.0,7.5,Mamak,4200000
4,4.0,140.0,4.0,Mamak,2743500
4,1.0,135.0,7.5,Mamak,3367500
4,7.0,200.0,7.5,Mamak,3493500
4,1.0,135.0,7.5,Mamak,3373500
3,1.0,110.0,7.5,Mamak,2250000
4,7.0,145.0,7.5,Mamak,4477500
5,11.0,222.0,0.0,Mamak,8250000
4,2.0,150.0,7.5,Mamak,3088500
3,-1.0,90.0,13.0,Mamak,2025000
3,0.0,100.0,13.0,Mamak,2025000
4,3.0,150.0,7.5,Mamak,3900000
4,1.0,150.0,7.5,Mamak,5325000
4,1.0,120.0,7.5,Mamak,3345000
3,-1.0,120.0,4.0,Mamak,2092500
4,0.0,140.0,0.0,Mamak,2760000
2,3.0,65.0,7.5,Mamak,958500
5,-2.0,120.0,13.0,Mamak,2400000
7,3.0,280.0,7.5,Mamak,4498500
6,3.0,200.0,13.0,Mamak,3118500
4,2.0,150.0,7.5,Mamak,3750000
3,1.0,90.0,20.0,Mamak,2242500
3,1.0,100.0,1.0,Mamak,2520000
4,1.0,120.0,7.5,Mamak,2625000
3,5.0,120.0,4.0,Mamak,3148500
3,-2.0,105.0,18.0,Mamak,1453500
3,1.0,88.0,7.5,Mamak,1890000
2,1.0,65.0,7.5,Mamak,997500
3,11.0,85.0,7.5,Mamak,1725000
5,3.0,150.0,0.0,Mamak,3075000
4,2.0,167.0,7.5,Mamak,6900000
5,3.0,200.0,7.5,Mamak,4680000
2,1.0,65.0,7.5,Mamak,967500
5,4.0,200.0,4.0,Mamak,4275000
3,0.0,90.0,7.5,Mamak,1905000
4,2.0,125.0,7.5,Mamak,2962500
3,1.0,110.0,13.0,Mamak,2550000
4,3.0,120.0,7.5,Mamak,3915000
4,2.0,140.0,7.5,Mamak,4050000
4,1.0,125.0,0.0,Mamak,2925000
4,3.0,115.0,18.0,Mamak,2835000
5,4.0,155.0,0.0,Mamak,3825000
4,1.0,100.0,18.0,Mamak,2700000
4,-1.0,130.0,7.5,Mamak,2025000
5,7.0,300.0,4.0,Mamak,4371000
4,1.0,130.0,7.5,Mamak,2295000
4,5.0,148.0,7.5,Mamak,4033500
3,3.0,95.0,18.0,Mamak,3375000
2,0.0,64.0,7.5,Mamak,1131000
4,-1.0,140.0,7.5,Mamak,2287500
4,2.0,220.0,4.0,Mamak,4950000
3,-2.0,100.0,0.0,Mamak,3375000
4,1.0,90.0,20.0,Mamak,1222500
3,4.0,135.0,7.5,Mamak,2700000
4,2.0,120.0,7.5,Mamak,2700000
4,2.0,105.0,20.0,Mamak,2547000
3,-2.0,87.0,18.0,Mamak,1305000
4,4.0,115.0,20.0,Mamak,2505000
4,-2.0,130.0,7.5,Mamak,1648500
4,1.0,115.0,20.0,Mamak,3148500
4,1.0,160.0,7.5,Mamak,2622000
4,3.0,150.0,13.0,Mamak,3375000
4,1.0,145.0,7.5,Mamak,3298500
4,3.0,140.0,4.0,Mamak,3300000
4,9.0,150.0,7.5,Mamak,4798500
4,1.0,155.0,4.0,Mamak,3900000
4,3.0,150.0,7.5,Mamak,2968500
4,1.0,125.0,20.0,Mamak,2662500
3,0.0,95.0,7.5,Mamak,2025000
3,0.0,110.0,0.0,Mamak,1387500
4,2.0,130.0,7.5,Mamak,2775000
4,2.0,180.0,7.5,Mamak,3825000
4,1.0,120.0,0.0,Mamak,2700000
5,3.0,183.0,7.5,Mamak,3562500
5,5.0,157.0,4.0,Mamak,4500000
4,7.0,125.0,7.5,Mamak,3525000
4,1.0,110.0,13.0,Mamak,2167500
3,1.0,100.0,13.0,Mamak,1695000
4,-1.0,110.0,7.5,Mamak,1873500
4,1.0,110.0,0.0,Mamak,1942500
4,2.0,110.0,4.0,Mamak,2212500
4,-2.0,120.0,3.0,Mamak,2062500
3,1.0,90.0,13.0,Mamak,1380000
4,3.0,120.0,7.5,Mamak,2175000
3,-1.0,105.0,7.5,Mamak,1875000
3,0.0,100.0,7.5,Mamak,1650000
4,1.0,110.0,7.5,Mamak,2025000
3,1.0,110.0,7.5,Mamak,1650000
3,1.0,100.0,13.0,Mamak,1605000
4,1.0,120.0,7.5,Mamak,2175000
4,1.0,130.0,7.5,Mamak,2025000
4,2.0,125.0,7.5,Mamak,2625000
4,6.0,150.0,7.5,Mamak,4350000
4,1.0,130.0,13.0,Mamak,2317500
4,3.0,125.0,13.0,Mamak,2625000
4,1.0,180.0,7.5,Mamak,5235000
3,-2.0,90.0,18.0,Mamak,1785000
4,2.0,135.0,7.5,Mamak,2697000
4,3.0,145.0,13.0,Mamak,2983500
4,4.0,135.0,2.0,Mamak,3973500
4,-1.0,125.0,7.5,Mamak,2775000
4,2.0,145.0,7.5,Mamak,3373500
4,-3.0,135.0,7.5,Mamak,2968500
4,1.0,105.0,7.5,Mamak,1800000
4,-2.0,145.0,0.0,Mamak,2835000
4,4.0,155.0,4.0,Mamak,2968500
4,2.0,145.0,7.5,Mamak,3750000
2,1.0,60.0,7.5,Mamak,1042500
4,2.0,140.0,7.5,Mamak,2880000
3,1.0,105.0,7.5,Mamak,2025000
4,4.0,140.0,20.0,Mamak,2790000
4,3.0,140.0,20.0,Mamak,2895000
5,3.0,190.0,7.5,Mamak,6000000
4,1.0,120.0,18.0,Mamak,1875000
4,6.0,155.0,4.0,Mamak,4417500
4,1.0,135.0,4.0,Mamak,2427000
3,-1.0,100.0,18.0,Mamak,2070000
3,-2.0,70.0,20.0,Mamak,1425000
4,3.0,135.0,7.5,Mamak,4200000
4,4.0,145.0,7.5,Mamak,4125000
3,1.0,90.0,18.0,Mamak,2250000
4,1.0,110.0,13.0,Mamak,1485000
3,1.0,110.0,7.5,Mamak,2940000
3,0.0,95.0,20.0,Mamak,1950000
3,-1.0,80.0,18.0,Mamak,1485000
4,3.0,125.0,13.0,Mamak,2730000
4,2.0,135.0,18.0,Mamak,4125000
4,6.0,160.0,0.0,Mamak,3750000
4,1.0,130.0,0.0,Mamak,3825000
5,11.0,225.0,1.0,Mamak,7875000
3,1.0,110.0,7.5,Mamak,3750000
4,3.0,125.0,7.5,Mamak,2625000
3,1.0,100.0,20.0,Mamak,1275000
6,10.0,290.0,4.0,Mamak,5767500
4,2.0,130.0,20.0,Mamak,2400000
4,3.0,120.0,13.0,Mamak,2998500
4,3.0,125.0,7.5,Mamak,2497500
4,1.0,115.0,18.0,Mamak,2442000
2,0.0,60.0,4.0,Mamak,1575000
4,-2.0,120.0,13.0,Mamak,1791000
4,1.0,155.0,7.5,Mamak,2362500
4,2.0,100.0,18.0,Mamak,2370000
4,-1.0,145.0,13.0,Mamak,2083500
3,2.0,85.0,7.5,Mamak,1830000
4,10.0,140.0,7.5,Mamak,5773500
3,0.0,100.0,7.5,Mamak,1491000
4,2.0,125.0,4.0,Mamak,2212500
4,2.0,100.0,20.0,Mamak,2625000
4,7.0,145.0,7.5,Mamak,4275000
4,-1.0,140.0,7.5,Mamak,2698500
4,1.0,145.0,4.0,Mamak,5235000
4,0.0,100.0,13.0,Mamak,1948500
4,1.0,135.0,13.0,Mamak,2473500
4,1.0,130.0,13.0,Mamak,2130000
4,3.0,135.0,13.0,Mamak,3300000
5,3.0,310.0,7.5,Mamak,3300000
4,8.0,130.0,4.0,Mamak,2775000
4,3.0,125.0,7.5,Mamak,2595000
4,3.0,125.0,18.0,Mamak,2775000
4,3.0,130.0,20.0,Mamak,2490000
4,-1.0,110.0,20.0,Mamak,1392000
4,5.0,160.0,4.0,Mamak,4875000
3,-1.0,95.0,7.5,Mamak,1725000
5,1.0,180.0,7.5,Mamak,2760000
4,1.0,125.0,7.5,Mamak,2392500
4,1.0,125.0,7.5,Mamak,3345000
4,3.0,125.0,13.0,Mamak,3112500
3,1.0,95.0,7.5,Mamak,2550000
3,3.0,90.0,7.5,Mamak,1567500
4,1.0,135.0,13.0,Mamak,4050000
3,1.0,110.0,7.5,Mamak,1905000
4,0.0,115.0,18.0,Mamak,2550000
4,1.0,115.0,13.0,Mamak,2475000
4,3.0,130.0,13.0,Mamak,2698500
4,-2.0,140.0,4.0,Mamak,2173500
4,3.0,135.0,7.5,Mamak,2925000
2,0.0,60.0,4.0,Mamak,1867500
3,-1.0,90.0,13.0,Mamak,1942500
4,3.0,135.0,7.5,Mamak,2653500
4,1.0,120.0,0.0,Mamak,2925000
4,1.0,135.0,3.0,Mamak,2338500
4,2.0,125.0,13.0,Mamak,2347500
4,1.0,120.0,13.0,Mamak,3075000
4,-1.0,110.0,13.0,Mamak,1942500
3,-1.0,100.0,7.5,Mamak,1695000
4,-1.0,110.0,18.0,Mamak,1387500
4,1.0,135.0,0.0,Mamak,2550000
5,3.0,172.0,4.0,Mamak,6223500
4,1.0,130.0,7.5,Mamak,2925000
4,2.0,140.0,0.0,Mamak,3562500
4,10.0,145.0,7.5,Mamak,5700000
4,2.0,115.0,7.5,Mamak,2685000
4,1.0,120.0,13.0,Mamak,1927500
3,0.0,105.0,0.0,Mamak,1603500
4,7.0,148.0,4.0,Mamak,3787500
3,-2.0,100.0,18.0,Mamak,1693500
4,3.0,150.0,7.5,Mamak,3120000
4,1.0,140.0,13.0,Mamak,2985000
4,2.0,125.0,18.0,Mamak,2775000
4,1.0,120.0,7.5,Mamak,2925000
4,-3.0,150.0,3.0,Mamak,2835000
4,5.0,145.0,7.5,Mamak,4032000
5,10.0,240.0,7.5,Mamak,7050000
4,1.0,130.0,7.5,Mamak,1798500
4,1.0,110.0,13.0,Mamak,3375000
4,2.0,130.0,0.0,Mamak,6375000
4,0.0,105.0,13.0,Mamak,1800000
4,4.0,140.0,7.5,Mamak,5698500
6,3.0,280.0,4.0,Mamak,7125000
4,1.0,130.0,7.5,Mamak,3450000
4,3.0,125.0,0.0,Mamak,3150000
4,2.0,110.0,13.0,Mamak,3450000
4,-3.0,145.0,3.0,Mamak,2833500
6,3.0,230.0,7.5,Mamak,6750000
4,3.0,130.0,7.5,Mamak,3450000
3,3.0,105.0,13.0,Mamak,2160000
4,2.0,140.0,7.5,Mamak,2698500
4,-1.0,140.0,7.5,Mamak,2775000
4,3.0,145.0,13.0,Mamak,2475000
4,3.0,110.0,13.0,Mamak,2430000
4,0.0,105.0,20.0,Mamak,1920000
5,3.0,245.0,18.0,Mamak,4725000
4,1.0,110.0,20.0,Mamak,2580000
4,1.0,110.0,20.0,Mamak,2242500
5,1.0,190.0,7.5,Mamak,3360000
4,3.0,125.0,13.0,Mamak,3120000
4,-2.0,130.0,13.0,Mamak,2355000
4,2.0,145.0,4.0,Mamak,3300000
4,-1.0,110.0,7.5,Mamak,1725000
4,1.0,120.0,18.0,Mamak,3000000
4,1.0,135.0,1.0,Mamak,3675000
5,3.0,160.0,1.0,Mamak,5250000
3,1.0,90.0,7.5,Mamak,2362500
4,1.0,130.0,0.0,Mamak,2805000
4,-2.0,90.0,20.0,Mamak,1573500
3,-2.0,105.0,13.0,Mamak,1693500
3,1.0,115.0,4.0,Mamak,3000000
4,3.0,110.0,20.0,Mamak,2175000
4,3.0,115.0,18.0,Mamak,2235000
4,3.0,120.0,13.0,Mamak,2638500
3,-2.0,105.0,13.0,Mamak,1692000
4,2.0,110.0,18.0,Mamak,1725000
4,11.0,175.0,0.0,Mamak,7875000
5,1.0,190.0,0.0,Mamak,7425000
4,1.0,140.0,2.0,Mamak,3300000
4,4.0,140.0,1.0,Mamak,3000000
4,3.0,140.0,13.0,Mamak,2595000
5,11.0,200.0,1.0,Mamak,6735000
3,1.0,90.0,18.0,Mamak,2188500
4,0.0,100.0,7.5,Mamak,2025000
4,2.0,125.0,13.0,Mamak,2550000
4,3.0,170.0,0.0,Mamak,4425000
4,1.0,165.0,7.5,Mamak,5077500
4,2.0,130.0,7.5,Mamak,4050000
3,0.0,100.0,2.0,Mamak,2475000
4,4.0,140.0,7.5,Mamak,3885000
4,2.0,110.0,20.0,Mamak,2625000
4,0.0,100.0,18.0,Mamak,2505000
4,6.0,143.0,7.5,Mamak,4125000
4,1.0,130.0,7.5,Mamak,3082500
4,0.0,110.0,13.0,Mamak,3675000
4,1.0,140.0,0.0,Mamak,3300000
5,10.0,165.0,0.0,Mamak,4110000
3,2.0,105.0,0.0,Mamak,2475000
4,7.0,145.0,0.0,Mamak,4125000
5,2.0,160.0,0.0,Mamak,4275000
4,2.0,125.0,0.0,Mamak,2775000
4,2.0,155.0,7.5,Mamak,3442500
4,1.0,120.0,20.0,Mamak,2700000
4,-3.0,115.0,7.5,Mamak,1920000
3,22.0,105.0,4.0,Mamak,2400000
4,1.0,110.0,18.0,Mamak,1950000
4,11.0,141.0,4.0,Mamak,6150000
4,3.0,130.0,0.0,Mamak,3517500
4,0.0,105.0,20.0,Mamak,1942500
4,2.0,130.0,13.0,Mamak,2685000
3,6.0,95.0,7.5,Mamak,1948500
4,2.0,125.0,18.0,Mamak,3000000
4,-1.0,120.0,3.0,Mamak,2692500
4,1.0,125.0,7.5,Mamak,1777500
4,1.0,125.0,13.0,Mamak,2475000
4,-1.0,105.0,18.0,Mamak,1800000
4,0.0,150.0,13.0,Mamak,2550000
4,-1.0,85.0,0.0,Mamak,1950000
4,1.0,125.0,7.5,Mamak,2625000
4,3.0,130.0,3.0,Mamak,2625000
4,12.0,135.0,7.5,Mamak,4725000
4,2.0,140.0,13.0,Mamak,3150000
3,-3.0,87.0,20.0,Mamak,1799850
4,2.0,117.0,18.0,Mamak,2548500
4,7.0,140.0,4.0,Mamak,3900000
4,2.0,120.0,7.5,Mamak,2925000
4,1.0,135.0,4.0,Mamak,2812500
4,5.0,146.0,4.0,Mamak,2940000
5,12.0,210.0,4.0,Mamak,4483500
4,2.0,135.0,7.5,Mamak,2488500
4,-1.0,135.0,7.5,Mamak,2977500
4,-2.0,135.0,7.5,Mamak,1828500
4,2.0,148.0,13.0,Mamak,3375000
4,8.0,155.0,0.0,Mamak,4633500
4,3.0,160.0,4.0,Mamak,3352500
4,-1.0,135.0,7.5,Mamak,2580000
3,-1.0,100.0,7.5,Mamak,2023500
4,5.0,148.0,4.0,Mamak,3898500
4,4.0,135.0,2.0,Mamak,3975000
4,5.0,120.0,7.5,Mamak,3450000
5,0.0,100.0,20.0,Mamak,2055000
4,1.0,125.0,13.0,Mamak,2017500
4,3.0,140.0,13.0,Mamak,3487500
3,0.0,95.0,20.0,Mamak,2025000
4,4.0,145.0,3.0,Mamak,2788500
4,3.0,135.0,7.5,Mamak,2692500
4,3.0,130.0,7.5,Mamak,3675000
4,4.0,117.0,20.0,Mamak,2625000
4,1.0,130.0,0.0,Mamak,3720000
4,3.0,135.0,7.5,Mamak,2625000
4,-1.0,100.0,20.0,Mamak,1408500
5,5.0,180.0,7.5,Mamak,3675000
4,7.0,145.0,7.5,Mamak,4012500
4,10.0,140.0,7.5,Mamak,5775000
4,2.0,140.0,1.0,Mamak,2640000
2,1.0,65.0,7.5,Mamak,973500
3,11.0,85.0,7.5,Mamak,1753500
4,3.0,120.0,18.0,Mamak,2565000
4,2.0,115.0,20.0,Mamak,2700000
3,-1.0,100.0,7.5,Mamak,1635000
4,3.0,115.0,7.5,Mamak,3825000
4,2.0,130.0,7.5,Mamak,3733500
4,2.0,130.0,7.5,Mamak,3450000
3,1.0,81.0,1.0,Mamak,2572500
4,1.0,105.0,7.5,Mamak,2100000
3,-1.0,105.0,4.0,Mamak,1740000
4,3.0,110.0,20.0,Mamak,2025000
4,1.0,130.0,7.5,Mamak,2175000
4,2.0,160.0,7.5,Mamak,3088500
5,1.0,155.0,7.5,Mamak,2623500
4,4.0,130.0,7.5,Mamak,3525000
3,-2.0,110.0,13.0,Mamak,2173500
4,1.0,110.0,18.0,Mamak,2700000
4,-1.0,120.0,7.5,Mamak,1935000
4,0.0,100.0,13.0,Mamak,1485000
4,-1.0,115.0,13.0,Mamak,2242500
3,0.0,105.0,7.5,Mamak,2032500
4,2.0,135.0,4.0,Mamak,3300000
5,1.0,161.0,0.0,Mamak,5250000
4,-3.0,115.0,7.5,Mamak,2025000
3,8.0,95.0,4.0,Mamak,2475000
4,3.0,120.0,18.0,Mamak,3000000
4,1.0,140.0,13.0,Mamak,5325000
4,4.0,120.0,18.0,Mamak,2175000
4,1.0,130.0,13.0,Mamak,2775000
4,0.0,110.0,13.0,Mamak,1798500
4,1.0,110.0,13.0,Mamak,1948500
4,11.0,160.0,7.5,Mamak,5475000
4,1.0,165.0,13.0,Mamak,2362500
4,0.0,130.0,1.0,Mamak,2175000
4,1.0,140.0,7.5,Mamak,2473500
4,3.0,135.0,7.5,Mamak,2512500
4,4.0,148.0,4.0,Mamak,5242500
4,2.0,140.0,7.5,Mamak,2295000
4,2.0,138.0,13.0,Mamak,3285000
4,1.0,120.0,18.0,Mamak,1873500
4,2.0,130.0,7.5,Mamak,3358500
4,3.0,160.0,13.0,Mamak,3720000
3,-1.0,95.0,7.5,Mamak,1723500
4,3.0,150.0,7.5,Mamak,3075000
3,-1.0,100.0,18.0,Mamak,1648500
4,10.0,145.0,2.0,Mamak,5625000
4,3.0,135.0,7.5,Mamak,3735000
